Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-3868.789	-4014.1	145.3106	0.294422	0.129912	0.0816994	0.0343033	0.115204	0.00220763	0.0503993	0.0106243	0.0381634	0.0987468	0.0656403	0.0852835	0.0648449	0.02751	0.181139	0.0692199	0.173213	0.1282	0.113394	0.0561718	0.0560331	0.0772473	0.0702819	0.00198645	0.00135382	0.0415062	0.0989649	0.0708148	0.0488198	0.0441986	0.0481608	0.0293031	0.0970227	0.0705624	0.0585851	0.0149853	0.0722491	0.183646	0.0321462	0.101439	0.0154491	0.0194911	0.0368857	0.002796	0.0131282	0.0200235	0.0691443	0.0335633	0.0751636	0.0176081	0.0424124	0.00100106	0.00288323	0.0817983	0.0348863	0.0186086	0.16999	0.325319	0.0128687	0.233305	0.0348497	0.0434379	0.1015	0.00605163	0.0088088	0.0181226	0.0847316	0.045906	0.0778201	0.130496	0.0365161	0.151709	0.099865	0.0796233	0.0545501	0.0190863	0.00495345	0.0733869	0.0200099	0.0618146	0.0643029	0.122908	0.102406	0.0176624	0.00509636	0.0140209	0.0365309	0.0735155	0.0258339	1.225587	0.7744134	0.368949	0.614906	0.859235	1.16383	1.62627	2.7104	0.7209694	0.6318717	0.0500594	0.0220884	0.013891	0.00583246	0.0195876	0.000375356	0.0085692	0.00180641	0.00648878	0.0167895	0.0111606	0.0145004	0.0110253	0.00467742	0.0307984	0.0117692	0.0294508	0.0217974	0.01928	0.00955068	0.0095271	0.0131341	0.0119498	0.000337748	0.000230184	0.00705714	0.0168266	0.0120404	0.00830065	0.00751493	0.0081886	0.0049823	0.0164964	0.0119975	0.009961	0.00254789	0.0122842	0.0312246	0.0054657	0.0172473	0.00262675	0.00331399	0.00627154	0.000475394	0.00223214	0.00340452	0.0117563	0.00570665	0.0127798	0.00299383	0.00721123	0.000170206	0.000490225	0.0139079	0.00593159	0.00316395	0.0289027	0.0553127	0.00218802	0.039668	0.00592536	0.00738559	0.0172576	0.00102894	0.00149773	0.00308132	0.0144066	0.00780522	0.0132315	0.0221878	0.00620869	0.0257945	0.0169797	0.013538	0.00927494	0.00324518	0.000842216	0.0124777	0.00340222	0.0105101	0.0109332	0.0208976	0.0174117	0.00300307	0.000866514	0.00238392	0.00621121	0.0124996	0.00439244	0.387207	0.612793	5.881445
396	-3871.09	-4018.189	147.0987	0.142068	0.0429583	0.0468848	0.0087133	0.0968739	0.00181003	0.0492337	0.0128332	0.0378277	0.0505631	0.0535685	0.118689	0.0357796	0.0649998	0.0950368	0.0499404	0.0879889	0.0573876	0.130205	0.0344788	0.103205	0.0582716	0.0530172	0.00727	0.000902838	0.0694965	0.0831835	0.0479442	0.0204326	0.0530507	0.0289368	0.0306109	0.113722	0.0307315	0.0500825	0.00915259	0.0643611	0.301272	0.0335982	0.0293757	0.00897137	0.0243106	0.0337273	0.00215707	0.0114491	0.0150318	0.0521591	0.00553467	0.0760481	0.0027931	0.0236089	0.00266663	0.0210721	0.0605004	0.0156316	0.00867248	0.192395	0.248173	0.0264421	0.237308	0.0198294	0.071895	0.0788657	0.0233297	0.00506198	0.0183613	0.0665324	0.0129204	0.0334234	0.0561553	0.0368814	0.114442	0.0868404	0.114722	0.0298433	0.0125106	0.0207023	0.0440062	0.0161186	0.0667231	0.0529867	0.0628229	0.0324464	0.0104255	0.00412076	0.0553018	0.0282533	0.0793022	0.0269946	1.238263	0.761737	0.253151	0.511713	0.811375	1.23248	1.95422	3.95022	0.9933304	0.6151657	0.0298654	0.00903069	0.00985611	0.00183171	0.0203648	0.000380505	0.0103499	0.00269779	0.00795213	0.0106294	0.0112611	0.0249508	0.00752158	0.0136642	0.0199786	0.0104985	0.018497	0.012064	0.0273716	0.00724813	0.0216957	0.0122498	0.0111453	0.0015283	0.000189794	0.0146095	0.0174868	0.0100788	0.00429533	0.0111523	0.00608309	0.00643501	0.0239067	0.00646036	0.0105283	0.00192405	0.01353	0.0633333	0.00706299	0.00617534	0.00188596	0.00511056	0.00709014	0.000453459	0.00240682	0.00315998	0.0109649	0.0011635	0.0159868	0.000587164	0.00496305	0.000560578	0.00442977	0.0127184	0.00328608	0.00182313	0.0404453	0.0521708	0.00555865	0.0498869	0.00416852	0.0151137	0.0165791	0.00490436	0.00106413	0.00385991	0.0139864	0.00271612	0.00702625	0.0118049	0.0077532	0.0240579	0.0182556	0.0241169	0.00627364	0.00262997	0.00435202	0.00925097	0.00338846	0.0140265	0.0111388	0.0132066	0.00682086	0.00219165	0.000866266	0.0116255	0.0059394	0.0166709	0.00567479	0.380868	0.619132	4.756929
432	-3865.282	-4011.718	146.4361	0.21906	0.0693796	0.038158	0.0110187	0.0583006	0.00516094	0.0165223	0.0261813	0.0207854	0.0688092	0.0444323	0.100801	0.0522749	0.0485771	0.0724005	0.0494925	0.0893888	0.0631202	0.132276	0.0268188	0.0734781	0.0681023	0.036056	0.00360322	0.0132712	0.0904179	0.0404163	0.0377511	0.065987	0.0513659	0.0400357	0.0292941	0.0927656	0.0921043	0.0514	0.0192872	0.0731875	0.208092	0.0413637	0.029843	0.00331167	0.0286092	0.0482044	0.010675	0.0160733	0.0238388	0.0220744	0.0329353	0.0733383	0.00382501	0.0368493	0.0388441	0.0149141	0.0724123	0.0232653	0.0109274	0.241009	0.292642	0.0302416	0.29482	0.0445519	0.101586	0.177293	0.00937849	0.00341885	0.0396335	0.112017	0.00791497	0.025829	0.0975044	0.0193052	0.113881	0.0460359	0.0421735	0.0395881	0.0222198	0.01638	0.0405494	0.0188301	0.0636511	0.0549816	0.08031	0.0550172	0.0117568	0.00956886	0.0263645	0.0119853	0.0531472	0.0150252	1.141605	0.8583954	0.269124	0.527213	0.818964	1.22105	1.89677	3.71576	0.9490878	0.7519201	0.0433826	0.0137399	0.00755681	0.00218215	0.0115458	0.00102207	0.00327207	0.00518494	0.00411633	0.013627	0.00879937	0.0199625	0.0103525	0.00962021	0.0143382	0.00980148	0.0177025	0.0125003	0.026196	0.00531119	0.0145516	0.013487	0.00714053	0.000713581	0.00262823	0.0179063	0.00800404	0.00747622	0.0130681	0.0101725	0.00792866	0.00580141	0.0183713	0.0182403	0.0101792	0.00381964	0.014494	0.0412105	0.00819166	0.00591011	0.000655843	0.00566577	0.00954638	0.00211408	0.00318316	0.00472104	0.00437161	0.00652249	0.0145239	0.000757503	0.00729763	0.00769267	0.00295359	0.0143405	0.00460746	0.00216406	0.0477293	0.0579548	0.00598904	0.0583862	0.00882305	0.0201181	0.0351111	0.00185731	0.000677068	0.00784901	0.0221837	0.00156748	0.00511516	0.0193097	0.0038232	0.022553	0.00911693	0.00835202	0.00784003	0.0044004	0.00324389	0.0080304	0.0037291	0.0126054	0.0108885	0.0159046	0.0108956	0.00232832	0.00189502	0.00522121	0.00237356	0.0105253	0.00297558	0.429198	0.570802	5.049489
468	-3868.833	-4014.338	145.505	0.252596	0.0436018	0.0892868	0.00613531	0.100658	0.00787471	0.0308153	0.0250989	0.0454553	0.049374	0.0242588	0.126614	0.0377812	0.051561	0.13008	0.063355	0.145562	0.103284	0.17077	0.0342648	0.120819	0.104439	0.0280974	0.00184686	0.00755171	0.0824217	0.0740949	0.0312376	0.0142087	0.0321471	0.0698297	0.0173954	0.0762572	0.0432052	0.0658682	0.0475343	0.0999287	0.169279	0.030793	0.0306158	0.0138788	0.0383522	0.0423879	0.0280496	0.0137643	0.024074	0.0218183	0.0379773	0.134895	0.0476694	0.00771862	0.0502702	0.0337512	0.0812948	0.0163079	0.00982751	0.125156	0.337442	0.058339	0.193024	0.0284482	0.117138	0.199548	0.00837424	0.00487976	0.0427092	0.129165	0.00704402	0.0540941	0.0786841	0.0385511	0.164725	0.0872422	0.0816933	0.0459011	0.0567906	0.00816269	0.0282098	0.0185562	0.0522342	0.037431	0.117551	0.0540809	0.0124583	0.0438009	0.0209735	0.0248988	0.0367258	0.00286327	1.139668	0.860332	0.300199	0.556072	0.832694	1.20092	1.79833	3.33113	0.8700769	0.754897	0.0450667	0.00777918	0.01593	0.00109463	0.0179589	0.00140496	0.0054979	0.004478	0.00810988	0.00880903	0.00432812	0.0225897	0.00674071	0.00919923	0.0232082	0.0113034	0.0259704	0.0184274	0.0304677	0.00611334	0.0215558	0.0186335	0.00501298	0.000329506	0.00134733	0.0147052	0.0132196	0.00557323	0.00253504	0.00573551	0.0124586	0.00310358	0.0136054	0.00770843	0.0117518	0.00848079	0.0178287	0.0302017	0.00549392	0.0054623	0.00247617	0.00684259	0.00756261	0.00500445	0.00245576	0.00429514	0.00389269	0.00677569	0.0240672	0.0085049	0.00137711	0.00896893	0.00602171	0.0145042	0.00290957	0.00175337	0.0223296	0.0602046	0.0104085	0.0344382	0.00507556	0.0208991	0.0356022	0.00149408	0.000870619	0.00761993	0.0230449	0.00125675	0.00965117	0.0140384	0.00687806	0.0293893	0.0155653	0.0145753	0.00818941	0.0101323	0.00145634	0.00503304	0.0033107	0.00931933	0.00667822	0.0209729	0.0096488	0.00222274	0.0078147	0.00374198	0.0044423	0.00655241	0.000510849	0.430166	0.569834	5.604929
504	-3857.718	-4002.06	144.3426	0.24516	0.0641775	0.0703365	0.0575672	0.0679262	0.0486788	0.0163916	0.0506074	0.0854387	0.0962536	0.0424412	0.0829835	0.0422832	0.0554132	0.171464	0.134497	0.11856	0.101687	0.211413	0.0382176	0.177691	0.206719	0.0471567	0.00326147	0.0129969	0.0577631	0.112873	0.0374352	0.0386361	0.0509184	0.0710375	0.0532245	0.0942365	0.0758883	0.0753039	0.00122385	0.0697989	0.212678	0.0393802	0.0154813	0.011083	0.0164148	0.0544359	0.0175137	0.0102469	0.0123583	0.112872	0.384409	0.0922614	0.0582532	0.0630882	0.0367007	0.0875322	0.0539581	0.0222936	0.0578227	0.0123852	0.0881812	0.0732812	0.032645	0.015257	0.0742566	0.0103935	0.0286911	0.0444941	0.0217426	0.139242	0.0431868	0.021891	0.0298053	0.0630533	0.0778569	0.0442073	0.00274613	0.0671924	0.0661307	0.0254317	0.022601	0.178793	0.0430738	0.263333	0.157222	0.0378216	0.0929198	0.00969319	0.038024	0.010981	0.0765455	0.0397011	1.145533	0.8544673	0.343935	0.594208	0.850106	1.17632	1.68291	2.90753	0.7717332	0.7459127	0.0389191	0.0101882	0.0111659	0.00913878	0.0107833	0.00772774	0.00260216	0.00803391	0.0135634	0.0152802	0.00673753	0.0131736	0.00671245	0.00879684	0.0272198	0.0213514	0.0188213	0.0161428	0.0335617	0.00606704	0.0282083	0.0328166	0.00748611	0.000517757	0.00206326	0.00916988	0.0179186	0.00594282	0.00613348	0.00808328	0.0112772	0.00844938	0.01496	0.0120473	0.0119545	0.000194286	0.0110806	0.0337627	0.00625159	0.00245766	0.00175942	0.00260585	0.00864168	0.0027803	0.0016267	0.00196188	0.0179183	0.0610249	0.0146465	0.00924767	0.0100152	0.00582623	0.0138957	0.00856583	0.0035391	0.00917934	0.00196615	0.0139987	0.0116334	0.00518239	0.00242204	0.0117882	0.00164997	0.00455471	0.00706342	0.00345163	0.0221046	0.00685589	0.00347519	0.00473159	0.0100097	0.0123598	0.00701789	0.000435947	0.0106668	0.0104982	0.00403728	0.00358791	0.0283833	0.00683796	0.041804	0.024959	0.00600417	0.014751	0.00153879	0.0060363	0.00174323	0.0121516	0.00630254	0.427234	0.572766	6.299224
540	-3857.868	-4003.816	145.9482	0.253549	0.0745827	0.0798215	0.0770384	0.0640792	0.0306914	0.0327028	0.0221533	0.0412479	0.0827146	0.0360322	0.10873	0.0419019	0.0222285	0.0870943	0.0794834	0.0820702	0.116262	0.165269	0.0532171	0.149634	0.118021	0.0871274	0.000854287	0.00357243	0.072813	0.0969967	0.0453442	0.0635518	0.0437562	0.0713734	0.0228617	0.0858318	0.0614567	0.0917702	0.00459949	0.0801767	0.182763	0.024214	0.0239692	0.00676167	0.0201758	0.0628649	0.00314256	0.0190476	0.0131233	0.0533836	0.2457	0.0850197	0.0291165	0.0393467	0.0975137	0.122936	0.0150484	0.0142976	0.0717395	0.0316642	0.0372182	0.0623237	0.0153046	0.021985	0.0689865	0.00633192	0.0104266	0.0476917	0.028812	0.103417	0.0287949	0.000254207	0.00981754	0.0916516	0.032459	0.0284296	0.0167464	0.172945	0.0283222	0.0231316	0.034102	0.100132	0.0262565	0.206864	0.137428	0.0179794	0.0321567	0.0200084	0.0736413	0.000202909	0.0431591	0.040668	1.119555	0.8804446	0.33199	0.584052	0.845546	1.18267	1.71218	3.01214	0.797292	0.7864235	0.0471272	0.0138627	0.0148365	0.0143192	0.0119104	0.00570463	0.00607849	0.00411765	0.00766677	0.0153742	0.00669733	0.0202097	0.00778834	0.00413163	0.0161883	0.0147736	0.0152544	0.0216097	0.0307186	0.00989149	0.0278125	0.0219366	0.0161944	0.000158787	0.000664009	0.0135338	0.0180288	0.00842815	0.0118124	0.008133	0.0132662	0.00424932	0.0159536	0.011423	0.0170574	0.000854911	0.0149025	0.0339703	0.00450067	0.00445518	0.0012568	0.0037501	0.0116847	0.000584109	0.00354039	0.00243924	0.00992245	0.0456685	0.0158027	0.00541191	0.00731339	0.0181249	0.0228502	0.00279705	0.00265751	0.0133343	0.00588544	0.00691777	0.0115841	0.00284467	0.00408636	0.0128226	0.00117692	0.00193799	0.00886449	0.00535531	0.0192222	0.00535213	4.72496e-05	0.00182479	0.0170353	0.00603318	0.00528422	0.00311267	0.0321455	0.00526427	0.00429948	0.00633856	0.0186116	0.00488031	0.03845	0.0255439	0.00334184	0.00597698	0.00371897	0.0136877	3.77147e-05	0.00802201	0.00755899	0.440222	0.559778	5.380086
576	-3872.102	-4019.015	146.913	0.234108	0.0618628	0.0618515	0.00556889	0.0888154	0.0167914	0.0195906	0.0265769	0.0614233	0.0462983	0.0492262	0.124078	0.0154022	0.0140124	0.140697	0.0212257	0.0804561	0.0569901	0.0851121	0.0579875	0.0548475	0.166173	0.0590977	0.00403023	0.0013705	0.079234	0.0888773	0.036954	0.0571208	0.0218438	0.0667075	0.0127779	0.0685903	0.0784777	0.0363096	0.0149267	0.0670293	0.124861	0.0295971	0.00987793	0.00905116	0.0208577	0.0210386	0.00341134	0.0188014	0.0108732	0.0750525	0.188513	0.0465727	0.0265274	0.0187448	0.0570907	0.15077	0.0300979	0.0112859	0.0796312	0.00277342	0.0802575	0.0562989	0.021847	0.0049855	0.0375766	0.00585778	0.00889154	0.0220214	0.01445	0.056996	0.0120537	5.49529e-05	0.0110972	0.0238978	0.0240545	0.0195636	0.0245362	0.15817	0.0263627	0.00764928	0.0105399	0.0834405	0.0248135	0.272864	0.22756	0.017747	0.0123612	0.0134523	0.0256594	0.0105792	0.108873	0.0392918	0.9886844	1.011316	0.246361	0.504973	0.808026	1.23758	1.9803	4.05909	1.012989	1.02289	0.0510966	0.0135022	0.0134997	0.00121547	0.0193849	0.0036649	0.00427587	0.0058007	0.0134063	0.0101051	0.0107442	0.0270814	0.0033617	0.00305836	0.0307087	0.00463275	0.0175604	0.0124387	0.0185766	0.0126564	0.0119711	0.036269	0.0128987	0.00087964	0.000299126	0.0172937	0.0193984	0.00806561	0.0124672	0.00476764	0.0145596	0.00278891	0.0149706	0.0171286	0.00792496	0.00325792	0.0146299	0.0272522	0.00645988	0.00215596	0.00197551	0.00455241	0.00459189	0.000744562	0.0041036	0.0023732	0.016381	0.0411451	0.010165	0.00578988	0.00409126	0.0124607	0.0329073	0.00656918	0.00246327	0.0173804	0.000605329	0.0175171	0.0122878	0.00476834	0.00108814	0.00820149	0.00127852	0.00194067	0.00480642	0.00315387	0.01244	0.00263086	1.19941e-05	0.00242207	0.00521596	0.00525014	0.00426997	0.00535528	0.0345222	0.00575395	0.00166954	0.00230045	0.0182118	0.0054158	0.0595554	0.0496675	0.00387347	0.00269798	0.00293612	0.00560043	0.00230902	0.0237628	0.00857586	0.505658	0.494342	4.581677
612	-3874.601	-4021.693	147.0923	0.174268	0.066225	0.0749142	0.0586664	0.0471485	0.00950563	0.025568	0.0188328	0.0270694	0.0478342	0.0469442	0.0687691	0.0127521	0.0228297	0.0874856	0.0465638	0.154467	0.0744067	0.209865	0.0198661	0.0990392	0.177891	0.0458573	0.00166676	0.00430598	0.0504162	0.0635227	0.0501865	0.0611486	0.0131247	0.0511271	0.00518843	0.0816839	0.0755769	0.0260394	0.0261092	0.0175814	0.159639	0.0200214	0.0155051	0.0106299	0.00761192	0.0326368	0.00650692	0.0175138	0.013298	0.0981048	0.229552	0.0754338	0.0207891	0.0408288	0.0858483	0.108912	0.03655	0.0171079	0.0654163	0.0136975	0.0535269	0.0396148	0.0282782	0.0207374	0.0746311	0.0260422	0.00970264	0.0328336	0.0234103	0.102187	0.0592042	3.53902e-05	0.016112	0.0472177	0.0524896	0.0396676	0.0311831	0.119815	0.0417255	0.00380434	0.00793447	0.0748092	0.0497054	0.180729	0.13875	0.00124603	0.0158978	0.0407901	0.0274687	0.0133626	0.0386827	0.0213009	1.150102	0.8498983	0.24388	0.502486	0.806782	1.23949	1.9901	4.10038	1.020307	0.7389766	0.0374533	0.0142329	0.0161004	0.0126085	0.010133	0.00204293	0.00549503	0.00404749	0.00581768	0.0102804	0.0100891	0.0147797	0.00274064	0.0049065	0.0188022	0.0100074	0.0331977	0.0159913	0.0451038	0.00426958	0.0212853	0.0382318	0.00985554	0.000358217	0.00092543	0.0108353	0.0136521	0.010786	0.0131419	0.00282073	0.0109881	0.00111509	0.0175553	0.0162428	0.00559633	0.00561134	0.00377854	0.0343093	0.00430295	0.00333233	0.00228456	0.00163594	0.00701421	0.00139845	0.00376402	0.00285797	0.0210844	0.0493347	0.016212	0.00446794	0.00877483	0.0184503	0.0234072	0.00785523	0.00367679	0.0140591	0.00294384	0.0115039	0.00851393	0.00607749	0.00445684	0.0160395	0.00559692	0.00208527	0.00705652	0.00503128	0.0219617	0.012724	7.60598e-06	0.00346275	0.0101479	0.0112809	0.00852526	0.0067018	0.0257503	0.00896754	0.00081762	0.00170526	0.0160778	0.0106826	0.0388418	0.0298198	0.000267793	0.00341672	0.0087665	0.00590351	0.00287186	0.0083136	0.00457794	0.424949	0.575051	4.652945
648	-3871.418	-4017.232	145.814	0.188533	0.0524587	0.0496476	0.0297611	0.0436036	0.0368138	0.0317447	0.0158656	0.027274	0.0893984	0.0411463	0.104998	0.0430724	0.0579278	0.107895	0.0647852	0.161986	0.0789162	0.215545	0.0712405	0.0939998	0.145909	0.0465973	0.014474	0.0034537	0.115819	0.10695	0.0405053	0.0370831	0.0491347	0.0436396	0.0198856	0.103481	0.0460488	0.0939246	0.0273111	0.107964	0.192061	0.021047	0.0172351	0.0264393	0.0316283	0.0376699	0.00278882	0.0175519	0.0267039	0.118665	0.199948	0.0178742	0.0541695	0.0263899	0.0835291	0.127361	0.0358964	0.00616799	0.119905	0.0156217	0.0453286	0.0444265	0.0152558	0.00638968	0.054107	0.0226019	0.0185747	0.00759014	0.0172592	0.185523	0.0354853	0.000185517	0.038607	0.0652071	0.043749	0.100132	0.0170836	0.0608338	0.0547606	0.0116268	0.054344	0.0581173	0.0258302	0.195607	0.163316	0.0086309	0.0123095	0.0855349	0.0462331	0.014479	0.0593827	0.0698744	1.107784	0.8922161	0.319046	0.572833	0.840445	1.18985	1.74571	3.13434	0.8260477	0.8054062	0.0347473	0.00966832	0.00915023	0.00548507	0.00803629	0.00678491	0.00585065	0.00292409	0.0050267	0.0164764	0.00758341	0.0193514	0.0079384	0.0106763	0.0198854	0.0119401	0.0298546	0.0145445	0.0397256	0.0131299	0.0173245	0.0268916	0.00858804	0.00266762	0.000636529	0.0213458	0.0197113	0.00746528	0.00683455	0.00905571	0.00804292	0.00366499	0.019072	0.00848695	0.0173106	0.00503353	0.0198982	0.0353975	0.00387903	0.00317649	0.00487285	0.0058292	0.0069427	0.000513989	0.00323488	0.00492161	0.0218704	0.0368512	0.00329428	0.00998362	0.00486376	0.0153947	0.0234731	0.00661583	0.00113678	0.022099	0.00287913	0.00835422	0.00818796	0.00281169	0.00117764	0.00997211	0.00416561	0.00342337	0.00139889	0.00318094	0.0341925	0.00654007	3.41914e-05	0.0071154	0.0120179	0.00806309	0.0184547	0.00314856	0.0112119	0.0100926	0.00214286	0.0100158	0.0107112	0.0047606	0.036051	0.0300996	0.00159071	0.00226868	0.0157644	0.00852093	0.00266853	0.0109444	0.0128781	0.446108	0.553892	5.425833
684	-3876.753	-4024.87	148.116	0.273599	0.0582878	0.0566639	0.0230412	0.0227909	0.028589	0.0240703	0.0105532	0.0411988	0.035199	0.0125558	0.112152	0.0165208	0.0439236	0.0829019	0.0934244	0.103214	0.069719	0.163436	0.0447581	0.141562	0.0609628	0.0286332	0.0153294	0.00475576	0.0623337	0.0420626	0.0307131	0.021922	0.0399872	0.0460656	0.0311333	0.0474183	0.0517931	0.0464746	0.0212162	0.0500315	0.136265	0.0166282	0.0259771	0.00635623	0.0106421	0.0269391	0.00322081	0.0153564	0.020792	0.0533222	0.144518	0.0133237	0.0350647	0.00542527	0.0638813	0.129561	0.0536954	0.00516612	0.0356845	0.00574935	0.0329134	0.0336863	0.01043	0.0180417	0.0465693	0.00919045	0.00859252	0.0156583	0.0316616	0.0842377	0.0210531	0.000209923	0.00574608	0.0439756	0.0471762	0.078162	0.0129536	0.0844457	0.0331543	0.0197632	0.0180423	0.0991954	0.0332282	0.117716	0.11393	0.0150449	0.0145308	0.0363446	0.0644048	0.00735517	0.0423609	0.0385987	1.186074	0.8139262	0.23895	0.497507	0.804279	1.24335	2.01002	4.18497	1.035073	0.6862357	0.0666512	0.0141995	0.0138038	0.00561306	0.00555207	0.00696454	0.00586375	0.00257085	0.0100364	0.0085748	0.00305871	0.0273213	0.00402462	0.0107002	0.0201957	0.022759	0.0251439	0.0169842	0.0398146	0.0109035	0.0344857	0.0148511	0.00697531	0.00373438	0.00115855	0.0151851	0.0102468	0.00748199	0.0053404	0.00974126	0.011222	0.00758435	0.0115515	0.0126173	0.0113216	0.00516847	0.0121881	0.0331955	0.00405078	0.00632827	0.00154844	0.00259252	0.00656261	0.000784619	0.00374097	0.00506511	0.0129898	0.0352059	0.00324578	0.00854208	0.00132165	0.0155621	0.0315623	0.0130807	0.00125851	0.00869307	0.0014006	0.00801802	0.00820629	0.00254083	0.00439513	0.0113447	0.00223888	0.00209322	0.0038145	0.00771306	0.0205211	0.00512874	5.11393e-05	0.0013998	0.0107129	0.0114926	0.019041	0.00315561	0.0205717	0.0080767	0.00481449	0.00439526	0.0241649	0.00809469	0.0286768	0.0277543	0.00366507	0.00353984	0.00885388	0.0156896	0.00179179	0.0103195	0.009403	0.406963	0.593037	4.104934
