Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	stationaryDist[1]	stationaryDist[2]	tree_length
360	-3807.69	-3952.382	144.692	0.18208	0.0480468	0.0961606	0.0185364	0.0347249	0.0409458	0.0464296	0.022284	0.0560087	0.0531463	0.0634383	0.138327	0.0530319	0.0332054	0.124737	0.0970054	0.192472	0.0841523	0.113701	0.0384903	0.0826925	0.160167	0.0524262	0.00839632	0.00427388	0.10005	0.113514	0.0562422	0.0749045	0.0253986	0.0318813	0.0284277	0.101885	0.0923094	0.0799886	0.0381618	0.0650509	0.228126	0.0462221	0.0135185	0.00252869	0.0134875	0.0494031	0.0237091	0.0234724	0.0345008	0.037233	0.00233002	0.331913	0.00370231	0.130292	0.0296262	0.000465759	0.02372	0.110353	0.0136066	0.0441435	0.0716077	0.0287402	0.0463482	0.0122055	0.0508773	0.0796427	0.0418467	0.0793518	0.0115287	0.0404548	0.0237157	0.0660271	0.132651	0.284997	0.0554077	0.00650114	0.178988	0.00357703	0.00678943	0.0561281	0.0740124	0.316265	0.0192718	0.104458	0.00768843	0.10091	0.128329	0.0442328	0.0368734	0.0550794	0.0327239	0.0591306	1.149206	0.8507941	0.309481	0.564392	0.836561	1.19537	1.77182	3.23122	0.8480581	0.7403322	0.0299898	0.00791361	0.0158383	0.00305306	0.00571941	0.00674404	0.00764726	0.00367031	0.009225	0.00875354	0.0104487	0.0227834	0.00873469	0.00546914	0.0205451	0.0159774	0.0317013	0.0138604	0.0187273	0.0063396	0.01362	0.0263805	0.00863494	0.00138293	0.000703935	0.0164788	0.0186965	0.00926345	0.0123373	0.00418331	0.00525106	0.00468222	0.0167811	0.015204	0.0131746	0.00628549	0.0107143	0.0375738	0.00761308	0.00222658	0.000416492	0.00222147	0.00813701	0.00390504	0.00386605	0.0056825	0.00613251	0.000383769	0.0546683	0.000609794	0.02146	0.00487962	7.67134e-05	0.00390684	0.0181758	0.0022411	0.00727072	0.0117942	0.0047337	0.00763385	0.00201033	0.00837983	0.0131177	0.00689242	0.0130698	0.00189885	0.00666316	0.00390613	0.0108751	0.0218484	0.0469409	0.009126	0.00107078	0.0294805	0.000589161	0.00111826	0.00924466	0.0121903	0.0520908	0.00317419	0.0172049	0.00126633	0.0166205	0.0211366	0.00728543	0.00607329	0.00907194	0.00538984	0.00973919	0.425397	0.574603	6.071407
396	-3800.668	-3945.87	145.2017	0.306632	0.0951792	0.0191972	0.0620442	0.102263	0.00620531	0.0497796	0.0171318	0.0361779	0.0874725	0.0231601	0.122949	0.029215	0.0493919	0.127481	0.116175	0.100137	0.0743294	0.26788	0.0403696	0.123502	0.128673	0.0294486	0.000104104	0.00715679	0.0826182	0.0791522	0.0380081	0.0397533	0.0182066	0.0992171	0.0304505	0.0578674	0.0277926	0.0676402	0.0248574	0.076889	0.169675	0.0586269	0.039019	0.0085762	0.014772	0.0113843	0.00605378	0.00700478	0.0241141	0.00780993	0.0131763	0.0424268	0.0416146	0.0335457	0.0326503	0.0299693	0.00339423	0.226195	0.0160024	0.178764	0.0609163	0.0349969	0.00435965	0.0360909	0.0327734	0.0483497	0.0891317	0.00147315	0.0301494	0.154877	0.0270639	0.0202321	0.0810243	0.0857407	0.0623465	0.08001	0.0618597	0.0240121	0.338705	0.00788491	0.0220864	0.0137234	0.0743958	0.0663059	0.138401	0.077572	0.117991	0.0773216	0.0247681	0.08804	0.20404	0.0310302	1.163891	0.8361088	0.341257	0.591947	0.849095	1.17772	1.68934	2.93034	0.7773857	0.7183736	0.052443	0.0162784	0.00328327	0.0106114	0.01749	0.00106129	0.00851377	0.00293004	0.00618748	0.0149603	0.00396106	0.0210279	0.00499662	0.00844745	0.021803	0.0198692	0.0171263	0.0127125	0.0458153	0.00690438	0.0211225	0.0220069	0.00503657	1.78049e-05	0.00122402	0.0141301	0.0135373	0.0065005	0.00679898	0.00311386	0.016969	0.00520792	0.00989701	0.00475335	0.0115684	0.00425134	0.0131503	0.0290194	0.0100269	0.00667339	0.00146678	0.00252645	0.00194704	0.00103537	0.00119802	0.00412422	0.00133573	0.00225353	0.00725623	0.00711731	0.00573729	0.00558415	0.00512563	0.000580512	0.0386859	0.00273688	0.0305738	0.0104185	0.00598549	0.000745628	0.00617259	0.00560521	0.00826921	0.0152441	0.000251952	0.00515642	0.0264885	0.00462871	0.00346029	0.0138575	0.0146642	0.0106631	0.013684	0.0105798	0.00410677	0.0579285	0.00134855	0.00377742	0.0023471	0.0127239	0.0113402	0.0236706	0.0132671	0.0201798	0.0132243	0.00423607	0.0150574	0.0348967	0.00530707	0.418054	0.581946	5.846956
432	-3792.659	-3937.706	145.0477	0.287832	0.0831097	0.0296421	0.0242617	0.0596616	0.0157142	0.0464463	0.0248593	0.0309038	0.108981	0.039286	0.152964	0.0558649	0.0378541	0.0958946	0.0381545	0.0663564	0.0921818	0.156541	0.0649551	0.0818996	0.102526	0.038312	0.00164141	0.00127149	0.0487225	0.112256	0.0502435	0.0579149	0.0405897	0.0664146	0.0310159	0.0563545	0.0624635	0.0605626	0.0187764	0.0749486	0.224726	0.0472734	0.0165179	0.0159273	0.0305802	0.0480817	0.016851	0.027339	0.0177682	0.0621542	0.0490884	0.0638483	0.0378958	0.0216492	0.0238155	0.0284553	0.131619	0.1359	0.0109418	0.00526303	0.00487776	0.13017	0.0512004	0.00111887	0.0517739	0.21534	0.289432	0.0426827	0.0600075	0.097277	0.0240549	0.0474569	0.0157864	0.00697539	0.00922981	0.0620046	0.272495	0.0693786	0.0578268	0.0358345	0.105215	0.0693821	0.0135637	0.0910726	0.0208507	0.0772674	0.0477576	0.0126663	0.0925067	0.0160316	0.20401	0.0874685	1.096905	0.9030947	0.303991	0.559487	0.834286	1.19863	1.78735	3.28957	0.8610002	0.8233114	0.0494916	0.0142903	0.00509683	0.0041717	0.0102586	0.00270198	0.00798625	0.00427445	0.00531378	0.0187389	0.00675505	0.0263015	0.00960574	0.00650886	0.0164887	0.00656051	0.0114097	0.0158503	0.0269166	0.0111688	0.0140823	0.0176288	0.00658759	0.000282233	0.000218627	0.00837762	0.019302	0.00863916	0.00995822	0.00697922	0.0114197	0.00533305	0.00968992	0.0107403	0.0104135	0.00322851	0.0128871	0.0386408	0.00812846	0.00284018	0.00273863	0.00525813	0.00826745	0.00289746	0.00470082	0.00305517	0.0106871	0.00844054	0.0109784	0.00651602	0.00372249	0.00409497	0.00489276	0.0226313	0.0233673	0.00188139	0.000904956	0.00083871	0.0223822	0.00880368	0.000192385	0.00890229	0.0370267	0.0497665	0.00733912	0.010318	0.0167264	0.00413614	0.00816001	0.00271441	0.00119939	0.00158703	0.0106614	0.0468544	0.0119294	0.00994307	0.00616159	0.0180913	0.01193	0.00233222	0.0156595	0.00358518	0.0132858	0.00821172	0.00217792	0.0159061	0.00275657	0.0350787	0.0150398	0.451547	0.548453	5.815788
468	-3814.483	-3959.866	145.383	0.299446	0.11897	0.035703	0.0226816	0.0704784	0.0433212	0.0179275	0.018469	0.051315	0.102486	0.0338546	0.0998803	0.0515007	0.0192137	0.0931432	0.12277	0.090114	0.0713948	0.17752	0.0113751	0.127063	0.119477	0.048123	0.00475475	0.0166319	0.0701596	0.0620027	0.0671995	0.0366614	0.0166891	0.0599085	0.041908	0.0744293	0.0541609	0.0614816	0.0486694	0.0630013	0.122027	0.0131805	0.035753	0.0112715	0.0144652	0.0148424	0.0304056	0.0535516	0.0293628	0.119662	0.137188	0.035766	0.0432974	0.0255216	0.0191203	0.00668066	0.0141783	0.00952905	0.0129507	0.0202496	0.0131187	0.0828308	0.0296194	0.0263527	0.0134254	0.234251	0.226364	0.0334926	0.0809905	0.127905	0.0292162	0.069675	0.0533437	0.03118	0.0155332	0.0430772	0.231932	0.00407159	0.0411424	0.134323	0.0935407	0.0644691	0.0232586	0.120161	0.0228439	0.00622883	0.0277921	0.0087725	0.0901651	0.0209514	0.203293	0.14219	1.086198	0.9138022	0.317806	0.571746	0.839947	1.19055	1.74903	3.14657	0.8288643	0.8412852	0.0531083	0.0210999	0.00633212	0.00402271	0.0124997	0.00768324	0.00317953	0.00327557	0.00910099	0.0181764	0.00600429	0.0177143	0.00913392	0.00340764	0.0165194	0.0217739	0.0159822	0.0126623	0.0314841	0.00201744	0.0225354	0.0211898	0.00853487	0.00084328	0.00294976	0.0124432	0.0109965	0.0119182	0.0065021	0.0029599	0.0106251	0.00743261	0.0132004	0.00960573	0.0109041	0.00863178	0.0111736	0.0216421	0.00233764	0.00634099	0.00199905	0.00256548	0.00263239	0.0053926	0.00949766	0.00520766	0.0212226	0.0243311	0.00634328	0.00767903	0.0045264	0.00339108	0.00118485	0.00251459	0.00169003	0.00229687	0.00359137	0.00232666	0.0146905	0.00525316	0.00467379	0.00238107	0.0415457	0.0401468	0.00594009	0.0143641	0.0226847	0.00518164	0.0123572	0.00946079	0.00552994	0.0027549	0.00763997	0.0411344	0.000722119	0.00729682	0.023823	0.0165899	0.0114339	0.00412504	0.0213112	0.00405149	0.00110472	0.00492907	0.00155585	0.0159913	0.00371585	0.036055	0.0252182	0.456901	0.543099	5.638399
504	-3808.428	-3954.25	145.8227	0.197994	0.0683159	0.137144	0.095883	0.0774465	0.0138292	0.0435969	0.00708553	0.0180654	0.0277205	0.0617596	0.106475	0.0140995	0.0596144	0.0805673	0.0358053	0.0781329	0.0611275	0.113628	0.0893783	0.0775891	0.141937	0.047444	0.000984576	0.00634784	0.0652494	0.0989864	0.0602298	0.0456875	0.0427377	0.0351384	0.0143827	0.0850954	0.0316538	0.0781369	0.0204993	0.0528458	0.3647	0.0315301	0.00832804	0.0105492	0.0149389	0.0210455	0.0186498	0.00672115	0.0178552	0.0202556	0.0503859	0.114613	0.0471243	0.0457932	0.104698	0.0136577	0.021272	0.0728527	0.0197218	0.107497	0.0325491	0.0168763	0.0492138	0.0296962	0.151259	0.106943	0.0302682	0.0601682	0.0187572	0.0630387	0.073673	0.0162696	0.16022	0.211387	0.0285403	0.0105697	0.0732656	0.0225794	0.0284043	0.0227664	0.0177478	0.264539	0.0224262	0.163681	0.00860596	0.110274	0.0366568	0.0118914	0.0345368	0.0931425	0.0453218	0.0100157	1.21998	0.78002	0.243549	0.502154	0.806616	1.23975	1.99142	4.10595	1.021289	0.6393712	0.0364624	0.012581	0.0252562	0.0176577	0.0142625	0.00254677	0.00802876	0.00130487	0.0033269	0.00510498	0.0113736	0.0196084	0.00259655	0.0109785	0.0148372	0.00659388	0.0143889	0.0112572	0.0209256	0.0164598	0.0142887	0.0261389	0.00873725	0.000181319	0.00116901	0.0120163	0.0182292	0.0110919	0.00841376	0.00787053	0.00647105	0.00264871	0.0156711	0.00582934	0.0143896	0.00377513	0.00973204	0.0671628	0.00580655	0.00153369	0.00194273	0.00275113	0.00387571	0.00343454	0.00123776	0.0032882	0.00373025	0.00927902	0.0211071	0.00867837	0.00843324	0.0192811	0.0025152	0.00391742	0.0134165	0.00363195	0.0197966	0.00599422	0.00310792	0.00906317	0.00546883	0.0278557	0.0196946	0.00557417	0.0110805	0.00345431	0.0116092	0.0135676	0.0029962	0.029506	0.0389289	0.00525595	0.00194651	0.0134925	0.0041582	0.00523092	0.00419263	0.00326841	0.0487173	0.00412999	0.0301433	0.00158487	0.0203079	0.00675068	0.00218991	0.00636027	0.017153	0.00834642	0.00184449	0.39001	0.60999	5.430087
540	-3824.096	-3968.754	144.6577	0.287615	0.0495148	0.0890722	0.10773	0.0608803	0.00815823	0.0318337	0.0856962	0.0430006	0.0945355	0.0562738	0.0812249	0.0251828	0.113348	0.0794985	0.0439677	0.129518	0.0740557	0.23359	0.0415216	0.0447337	0.11908	0.0357771	0.00027461	0.00452021	0.126568	0.0825957	0.0122649	0.0745529	0.0433471	0.0722098	0.0367053	0.0687832	0.0265917	0.0424421	0.0174138	0.0776802	0.190605	0.0135986	0.0416418	0.0219382	0.0208139	0.0184389	0.0204988	0.0303723	0.024252	0.0800674	0.0841149	0.08357	0.0338894	0.0328991	0.0303762	0.000689111	0.0119826	0.21438	0.0415019	0.103212	0.0534532	0.10034	0.0240366	0.0157787	0.137312	0.0309183	0.0418673	0.0299203	9.5159e-05	0.0170502	0.0345714	0.112702	0.180278	0.136945	0.0130151	0.0308676	0.12289	0.0560455	0.044334	0.0463265	0.00210511	0.266736	0.00307941	0.216602	0.017489	0.153009	0.0820088	0.016937	0.0676506	0.120719	0.0709189	0.0339208	1.065698	0.9343019	0.307615	0.56273	0.835792	1.19647	1.77705	3.25082	0.8524313	0.8767042	0.0479317	0.00825174	0.0148441	0.0179535	0.0101458	0.00135959	0.00530516	0.0142815	0.00716615	0.0157545	0.00937814	0.0135363	0.00419678	0.0188897	0.0132486	0.00732731	0.0215844	0.0123415	0.0389283	0.00691967	0.00745496	0.0198449	0.00596232	4.57644e-05	0.000753302	0.0210929	0.0137647	0.00204397	0.0124244	0.00722389	0.0120339	0.00611702	0.0114629	0.00443157	0.00707307	0.00290205	0.0129456	0.0317647	0.00226623	0.00693969	0.00365605	0.00346869	0.00307289	0.00341618	0.00506162	0.00404164	0.0133434	0.0140179	0.0139271	0.00564774	0.00548271	0.00506227	0.000114842	0.00199692	0.0357269	0.00691638	0.0172005	0.00890808	0.0167218	0.00400575	0.00262956	0.0228833	0.0051526	0.00697728	0.00498629	1.58584e-05	0.00284146	0.0057614	0.0187821	0.0300437	0.0228222	0.002169	0.00514415	0.0204799	0.0093401	0.00738836	0.00772041	0.000350821	0.0444521	0.00051319	0.0360972	0.00291459	0.0254993	0.0136669	0.00282258	0.0112741	0.020118	0.0118188	0.00565297	0.467151	0.532849	6.000523
576	-3799.371	-3944.887	145.5158	0.231165	0.0547695	0.0751276	0.00674381	0.0542685	0.0347216	0.00160691	0.030413	0.0360845	0.0887383	0.0473839	0.119835	0.0378075	0.0289312	0.111539	0.0570115	0.0897925	0.0677932	0.123963	0.0372664	0.111147	0.146916	0.0341381	0.00182495	0.0114071	0.0913552	0.0806957	0.0515928	0.0657924	0.0179249	0.0412724	0.0178092	0.0663236	0.0378458	0.0563986	0.0115267	0.0648535	0.24008	0.0300557	0.00407296	0.00756831	0.02532	0.0309442	0.0172075	0.00706133	0.0135926	0.0148679	0.0702899	0.0277524	0.00325032	0.0309649	0.00482697	0.0416247	0.023555	0.283972	0.0370934	0.118736	0.149707	0.0365504	0.0192474	0.0619635	0.00581825	0.0554568	0.0103661	0.00969258	0.00893142	0.438221	0.0316994	0.00867405	0.0302373	0.0716732	0.0264323	0.00186418	0.0203252	0.0270572	0.24657	0.0161762	0.0767739	0.0772567	0.117512	0.0549161	0.0786875	0.0226925	0.127218	0.118933	0.0181413	0.038788	0.0832957	0.0927694	1.04297	0.9570304	0.273978	0.531829	0.821194	1.21774	1.8803	3.64993	0.9361639	0.9176015	0.0423358	0.0100306	0.013759	0.00123507	0.00993878	0.00635895	0.000294291	0.00556988	0.00660855	0.0162516	0.00867794	0.0219467	0.00692411	0.0052985	0.0204273	0.0104411	0.0164447	0.0124157	0.0227027	0.006825	0.0203555	0.0269064	0.0062521	0.000334223	0.0020891	0.0167309	0.0147787	0.00944875	0.0120493	0.00328278	0.00755867	0.0032616	0.0121466	0.00693113	0.0103289	0.00211102	0.0118773	0.0439685	0.00550444	0.000745927	0.00138607	0.00463714	0.00566715	0.0031514	0.00129322	0.00248936	0.00272292	0.012873	0.0050826	0.000595267	0.00567094	0.000884016	0.00762318	0.0043139	0.052007	0.00679333	0.0217455	0.0274176	0.00669388	0.00352498	0.0113481	0.00106556	0.0101564	0.00189845	0.00177511	0.00163571	0.0802563	0.00580546	0.00158857	0.00553769	0.0131263	0.00484084	0.000341407	0.00372238	0.00495529	0.0451571	0.00296253	0.0140605	0.0141489	0.0215213	0.0100574	0.0144109	0.00415593	0.0232989	0.0217815	0.00332241	0.00710368	0.0152549	0.0169899	0.478515	0.521485	5.460272
612	-3803.316	-3947.446	144.1293	0.380303	0.0709792	0.0936369	0.086157	0.0522966	0.0263233	0.0382189	0.0228082	0.0636857	0.133044	0.0302383	0.153052	0.0297655	0.0306565	0.170524	0.100848	0.127144	0.111822	0.111166	0.0242887	0.110832	0.149743	0.0577141	0.00272388	0.00731106	0.066019	0.103015	0.027444	0.0419645	0.0557386	0.0673798	0.0629275	0.0688783	0.0420319	0.0472251	0.0233762	0.0918069	0.292815	0.0135348	9.22783e-05	0.0276675	0.0181693	0.0290473	0.0316421	0.0113641	0.0290837	0.0145026	0.0709984	0.0606667	0.00746838	0.036493	0.0149244	0.0634638	0.0205351	0.240792	0.0806096	0.0896755	0.0816073	0.0497677	0.0352637	0.0996213	0.00543752	0.107138	0.0140493	0.0275466	0.0187252	0.190275	0.050253	0.00622466	0.0603094	0.0612763	0.00868396	0.0759772	0.0730235	0.025565	0.247367	0.01389	0.0602242	0.079941	0.0686207	0.0487334	0.139947	0.0124145	0.212747	0.0682292	0.0158343	0.0624518	0.0185653	0.0753221	0.9630184	1.036982	0.2883	0.545211	0.827586	1.20833	1.83415	3.46861	0.8993195	1.076804	0.0618211	0.0115382	0.0152214	0.0140055	0.00850122	0.00427906	0.00621277	0.00370764	0.0103526	0.0216272	0.00491546	0.0248798	0.00483861	0.00498345	0.02772	0.0163937	0.0206682	0.0181775	0.0180709	0.00394831	0.0180166	0.0243419	0.00938186	0.000442787	0.00118847	0.0107319	0.0167458	0.00446124	0.00682164	0.00906073	0.0109531	0.0102293	0.0111967	0.00683261	0.0076768	0.00379998	0.0149239	0.0475993	0.00220018	1.50005e-05	0.00449755	0.00295356	0.00472186	0.00514367	0.00184732	0.00472777	0.0023575	0.0115413	0.00986184	0.00121404	0.00593221	0.00242608	0.0103165	0.00333814	0.0391425	0.0131037	0.0145774	0.0132659	0.00809012	0.00573238	0.0161942	0.000883911	0.017416	0.00228382	0.00447792	0.00304393	0.0309307	0.00816901	0.00101187	0.00980374	0.00996093	0.00141164	0.0123507	0.0118705	0.00415579	0.0402113	0.00225792	0.00978991	0.012995	0.0111548	0.00792199	0.0227495	0.00201807	0.0345837	0.0110912	0.00257399	0.010152	0.00301793	0.0122442	0.518491	0.481509	6.151666
648	-3800.005	-3946.2	146.1954	0.274579	0.109784	0.0381885	0.00885535	0.0655761	0.0152586	0.00387415	0.00955504	0.0474875	0.0595094	0.0365747	0.160663	0.0474352	0.0499599	0.0790041	0.114967	0.101003	0.12169	0.132798	0.0491667	0.0677186	0.156729	0.0742263	0.0140753	0.0102162	0.0593747	0.0703353	0.027783	0.0409722	0.0162478	0.0471108	0.0292785	0.0329119	0.0301546	0.0600815	0.0349536	0.0573648	0.192303	0.0122547	0.00804663	0.0218765	0.00161957	0.0112498	0.0151281	0.00806635	0.0446411	0.00200944	0.00810077	0.047691	0.000141874	0.0366284	0.00512522	0.0521888	0.0056947	0.222495	0.00248292	0.0591692	0.120444	0.0270862	0.0484771	0.0363185	0.00994274	0.0767679	0.0229462	0.0190792	0.0296411	0.153281	0.0211035	0.0183175	0.028185	0.0702918	0.0656449	0.0606582	0.0840035	0.027257	0.286836	0.0101436	0.0215977	0.00916327	0.0467785	0.0389811	0.0558524	0.0282946	0.182185	0.116767	0.04331	0.0492853	0.0661836	0.0817314	1.001495	0.9985053	0.294957	0.551315	0.830465	1.20414	1.81384	3.39032	0.8828134	0.997015	0.054169	0.0216582	0.00753384	0.00174699	0.0129369	0.00301023	0.000764293	0.00188502	0.00936835	0.01174	0.00721546	0.0316957	0.00935802	0.00985611	0.0155859	0.0226808	0.0199258	0.024007	0.0261984	0.00969963	0.0133595	0.0309196	0.0146434	0.00277678	0.00201545	0.0117135	0.0138758	0.00548104	0.00808301	0.00320538	0.00929403	0.00577608	0.00649286	0.00594891	0.0118529	0.00689566	0.0113169	0.0379375	0.00241762	0.00158744	0.0043158	0.000319509	0.00221937	0.00298447	0.00159133	0.0088068	0.000396424	0.00159812	0.00940849	2.79889e-05	0.00722607	0.0010111	0.0102958	0.00112345	0.0438938	0.000489832	0.0116729	0.0237612	0.00534358	0.00956357	0.00716492	0.00196151	0.0151448	0.00452683	0.00376395	0.0058476	0.0302393	0.00416331	0.00361368	0.00556034	0.0138672	0.0129504	0.0119667	0.0165722	0.00537726	0.0565871	0.00200112	0.00426081	0.00180773	0.00922848	0.0076902	0.0110186	0.00558197	0.0359415	0.0230359	0.0085442	0.00972302	0.0130567	0.016124	0.499253	0.500747	5.068931
684	-3817.327	-3962.191	144.8634	0.204931	0.053891	0.115669	0.0398612	0.121099	0.0137377	0.0168865	0.00371958	0.0518357	0.141144	0.0226629	0.104429	0.0252448	0.0543515	0.0526271	0.0798794	0.129952	0.164744	0.171812	0.0736937	0.087829	0.131147	0.0597764	0.0191568	0.019253	0.0963776	0.13642	0.0541169	0.0547482	0.0523219	0.058004	0.0294017	0.0624533	0.0596391	0.0588685	0.0358805	0.118926	0.13965	0.0200133	0.00677404	0.00886733	0.00679338	0.0215549	0.015721	0.0237883	0.0222164	0.00941564	0.0219599	0.050976	0.00562721	0.0194091	0.0123788	0.053364	0.0395941	0.243256	4.57869e-05	0.0497303	0.0980654	0.0517597	0.0332552	0.0285707	0.0367822	0.084814	0.0430069	0.0105003	0.0257844	0.255856	0.0100296	0.0718434	0.0331742	0.0337223	0.0118556	0.0872802	0.0853684	0.0321144	0.336452	0.0119006	0.0685119	0.0125448	0.0517592	0.0386799	0.0722926	0.0210618	0.235693	0.130212	0.132335	0.0331994	0.0377134	0.16943	1.098542	0.9014583	0.315756	0.569945	0.83912	1.19172	1.75456	3.167	0.8335426	0.8205954	0.0345397	0.00908296	0.0194953	0.00671834	0.0204104	0.00231539	0.0028461	0.000626911	0.00873656	0.0237888	0.00381968	0.0176007	0.00425483	0.00916058	0.00886994	0.0134631	0.0219025	0.0277665	0.0289578	0.0124206	0.014803	0.0221039	0.0100749	0.00322875	0.00324496	0.0162438	0.0229927	0.00912105	0.00922744	0.0088185	0.00977618	0.00495546	0.0105261	0.0100518	0.00992188	0.00604741	0.0200442	0.023537	0.00337311	0.00114172	0.00149453	0.00114498	0.00363293	0.00264966	0.00400936	0.00374442	0.00158694	0.0037012	0.00859167	0.000948428	0.00327127	0.00208636	0.00899414	0.00667333	0.0409992	7.71707e-06	0.0083817	0.0165283	0.00872375	0.00560493	0.0048154	0.00619939	0.0142948	0.00724852	0.00176976	0.00434578	0.0431228	0.00169042	0.0121087	0.00559128	0.00568367	0.00199819	0.0147105	0.0143883	0.00541267	0.0567067	0.00200576	0.0115472	0.00211435	0.00872366	0.00651924	0.0121844	0.00354983	0.0397245	0.0219464	0.0223042	0.00559553	0.00635634	0.0285563	0.450729	0.549271	5.933194
